stabbr,GeoID10_trt,TotalPop,NHwht,NHblk,NHasi,NHother,Hisp,pctNHwht,pctNHblk,pctNHasi,pctNHoth,pctHisp,TotFem,TotMale,pctFem,pctMale,Age00_04,Age05_17,Age18_21,Age22_29,Age30_39,Age40_49,Age50_64,Age65p,pctAge0004,pctAge65p,MedHHinc,TotEduc,Educ_ltHS,Educ_HS,Educ_Coll,pct_ltHS,pct_HS,pct_Coll,TotPovLev,TotBelow,TotAbove,pctBelow,pctAbove,TotHU,TotOcc,TotVac,pctOccup,pctVacant,Own,Rent,pctOwn,pctRent,TotHHpub,PubAsst,NPubAsst,pctPubAsst,pctNPubAst,TotFamily,SinglFemHH,FemHHwc,pctFemHH,pctFemHHwc,sumlevel,stfips,county,tract,GeoID10_cnty
TX,48201254100,5141,1687,572,16,95,2771,32.81,11.13,0.31,1.85,53.90,2607,2534,50.71,49.29,484,1093,337,582,701,614,784,546,9.41,10.62,32530,2897,873,929,1095,30.13,32.07,37.80,4676,892,3784,19.08,80.92,1913,1690,223,88.34,11.66,998,692,59.05,40.95,1599,10,1589,0.63,99.37,1215,325,197,26.75,16.21,140,48,201,254100,
TX,48201254200,3052,623,179,4,29,2217,20.41,5.87,0.13,0.95,72.64,1496,1556,49.02,50.98,324,740,203,365,422,369,421,208,10.62,6.82,37378,1745,738,393,614,42.29,22.52,35.19,3015,353,2662,11.71,88.29,1035,902,133,87.15,12.85,613,289,67.96,32.04,948,8,940,0.84,99.16,722,151,84,20.91,11.63,140,48,201,254200,
TX,48201254300,4917,1268,661,105,61,2822,25.79,13.44,2.14,1.24,57.39,2406,2511,48.93,51.07,420,1092,353,553,685,686,720,408,8.54,8.30,38950,2963,784,1086,1093,26.46,36.65,36.89,4990,1184,3806,23.73,76.27,1993,1607,386,80.63,19.37,934,673,58.12,41.88,1474,22,1452,1.49,98.51,1141,269,153,23.58,13.41,140,48,201,254300,
TX,48201254400,3253,352,441,3,21,2436,10.82,13.56,0.09,0.65,74.88,1620,1633,49.80,50.20,324,756,245,388,393,432,486,229,9.96,7.04,40917,1576,763,368,445,48.41,23.35,28.24,3423,851,2572,24.86,75.14,1167,928,239,79.52,20.48,573,355,61.75,38.25,871,42,829,4.82,95.18,751,171,98,22.77,13.05,140,48,201,254400,
TX,48201254500,2356,207,552,4,29,1564,8.79,23.43,0.17,1.23,66.38,1189,1167,50.47,49.53,194,556,150,265,301,270,370,250,8.23,10.61,35321,1439,849,273,317,59.00,18.97,22.03,2253,495,1758,21.97,78.03,897,747,150,83.28,16.72,399,348,53.41,46.59,745,0,745,0.00,100.00,552,191,97,34.60,17.57,140,48,201,254500,
TX,48201254600,4067,628,475,10,42,2912,15.44,11.68,0.25,1.03,71.60,2027,2040,49.84,50.16,323,924,300,441,552,537,616,374,7.94,9.20,40000,2158,797,705,656,36.93,32.67,30.40,3814,629,3185,16.49,83.51,1398,1224,174,87.55,12.45,776,448,63.40,36.60,1202,49,1153,4.08,95.92,958,241,126,25.16,13.15,140,48,201,254600,
TX,48201254700,2029,1084,257,71,24,593,53.43,12.67,3.50,1.18,29.23,1010,1019,49.78,50.22,153,364,103,241,247,284,418,219,7.54,10.79,62549,1649,299,415,935,18.13,25.17,56.70,2468,112,2356,4.54,95.46,896,774,122,86.38,13.62,461,313,59.56,40.44,895,0,895,0.00,100.00,542,114,65,21.03,11.99,140,48,201,254700,
TX,48201310100,5884,1276,1785,119,87,2617,21.69,30.34,2.02,1.48,44.48,2724,3160,46.30,53.70,400,975,272,1161,1073,767,923,313,6.80,5.32,32478,3145,1240,521,1384,39.43,16.57,44.01,4701,1935,2766,41.16,58.84,2515,2204,311,87.63,12.37,558,1646,25.32,74.68,1970,78,1892,3.96,96.04,977,342,230,35.01,23.54,140,48,201,310100,
TX,48201310200,1463,535,427,133,37,331,36.57,29.19,9.09,2.53,22.62,675,788,46.14,53.86,78,86,59,420,358,192,196,74,5.33,5.06,62778,1207,199,153,855,16.49,12.68,70.84,1508,340,1168,22.55,77.45,883,738,145,83.58,16.42,461,277,62.47,37.53,750,60,690,8.00,92.00,312,65,25,20.83,8.01,140,48,201,310200,
TX,48201310300,4774,785,207,132,84,3566,16.44,4.34,2.76,1.76,74.70,2274,2500,47.63,52.37,326,721,259,787,775,580,900,426,6.83,8.92,40481,3391,1191,720,1480,35.12,21.23,43.64,5201,920,4281,17.69,82.31,2300,1804,496,78.43,21.57,790,1014,43.79,56.21,1910,42,1868,2.20,97.80,1033,282,117,27.30,11.33,140,48,201,310300,
TX,48201310400,4084,191,67,15,22,3789,4.68,1.64,0.37,0.54,92.78,1974,2110,48.33,51.67,340,748,231,521,581,505,649,509,8.33,12.46,26753,2607,1461,558,588,56.04,21.40,22.55,3694,864,2830,23.39,76.61,1547,1319,228,85.26,14.74,575,744,43.59,56.41,1336,12,1324,0.90,99.10,876,214,73,24.43,8.33,140,48,201,310400,
TX,48201310500,4856,244,183,12,21,4396,5.02,3.77,0.25,0.43,90.53,2217,2639,45.65,54.35,433,974,264,577,740,631,826,411,8.92,8.46,25378,3001,1572,868,561,52.38,28.92,18.69,4721,1819,2902,38.53,61.47,1677,1439,238,85.81,14.19,567,872,39.40,60.60,1357,66,1291,4.86,95.14,1031,269,142,26.09,13.77,140,48,201,310500,
TX,48201310600,6025,427,131,60,32,5375,7.09,2.17,1.00,0.53,89.21,2919,3106,48.45,51.55,515,1143,401,835,911,781,970,469,8.55,7.78,33506,3909,1597,1025,1287,40.85,26.22,32.92,6295,1604,4691,25.48,74.52,2228,1928,300,86.54,13.46,859,1069,44.55,55.45,2079,5,2074,0.24,99.76,1381,353,179,25.56,12.96,140,48,201,310600,
TX,48201310700,4167,579,64,45,25,3454,13.89,1.54,1.08,0.60,82.89,2027,2140,48.64,51.36,411,755,238,596,674,516,649,328,9.86,7.87,43347,2746,1369,558,819,49.85,20.32,29.83,4550,1156,3394,25.41,74.59,1498,1309,189,87.38,12.62,658,651,50.27,49.73,1421,80,1341,5.63,94.37,886,183,95,20.65,10.72,140,48,201,310700,
TX,48201310800,2490,132,40,3,6,2309,5.30,1.61,0.12,0.24,92.73,1208,1282,48.51,51.49,287,556,134,312,441,274,316,170,11.53,6.83,26667,1339,683,308,348,51.01,23.00,25.99,2352,595,1757,25.30,74.70,1024,746,278,72.85,27.15,243,503,32.57,67.43,816,27,789,3.31,96.69,548,144,84,26.28,15.33,140,48,201,310800,
TX,48201310900,5770,161,78,14,25,5492,2.79,1.35,0.24,0.43,95.18,2841,2929,49.24,50.76,550,1194,358,751,793,728,887,509,9.53,8.82,28780,3031,1760,718,553,58.07,23.69,18.24,5809,1578,4231,27.16,72.84,2115,1793,322,84.78,15.22,654,1139,36.48,63.52,1580,0,1580,0.00,100.00,1264,356,203,28.16,16.06,140,48,201,310900,
TX,48201311000,7111,133,36,9,20,6913,1.87,0.51,0.13,0.28,97.22,3380,3731,47.53,52.47,662,1455,480,834,970,908,1112,690,9.31,9.70,27024,4387,2799,1099,489,63.80,25.05,11.15,8061,2220,5841,27.54,72.46,2474,2126,348,85.93,14.07,1036,1090,48.73,51.27,2254,25,2229,1.11,98.89,1606,393,160,24.47,9.96,140,48,201,311000,
TX,48201311100,5886,128,30,13,23,5692,2.17,0.51,0.22,0.39,96.70,2792,3094,47.43,52.57,511,1241,337,649,828,755,954,611,8.68,10.38,29848,3627,2300,865,462,63.41,23.85,12.74,5729,1286,4443,22.45,77.55,2078,1795,283,86.38,13.62,900,895,50.14,49.86,1830,24,1806,1.31,98.69,1355,328,148,24.21,10.92,140,48,201,311100,
TX,48201311200,4908,303,50,6,19,4530,6.17,1.02,0.12,0.39,92.30,2381,2527,48.51,51.49,444,976,330,648,674,664,739,433,9.05,8.82,27363,3121,1966,715,440,62.99,22.91,14.10,5365,1902,3463,35.45,64.55,1769,1520,249,85.92,14.08,754,766,49.61,50.39,1480,9,1471,0.61,99.39,1122,251,130,22.37,11.59,140,48,201,311200,
TX,48201311300,5242,237,37,13,26,4929,4.52,0.71,0.25,0.50,94.03,2573,2669,49.08,50.92,450,1177,401,589,684,672,811,458,8.58,8.74,40934,3415,2094,715,606,61.32,20.94,17.75,5840,1230,4610,21.06,78.94,1587,1447,140,91.18,8.82,987,460,68.21,31.79,1465,22,1443,1.50,98.50,1179,229,113,19.42,9.58,140,48,201,311300,
TX,48201311400,1496,48,167,3,3,1275,3.21,11.16,0.20,0.20,85.23,723,773,48.33,51.67,139,331,70,157,223,207,237,132,9.29,8.82,28897,1306,754,248,304,57.73,18.99,23.28,2221,452,1769,20.35,79.65,572,470,102,82.17,17.83,224,246,47.66,52.34,605,0,605,0.00,100.00,320,90,42,28.13,13.13,140,48,201,311400,
TX,48201311500,7611,295,88,236,26,6966,3.88,1.16,3.10,0.34,91.53,3620,3991,47.56,52.44,701,1583,560,1073,1131,954,1091,518,9.21,6.81,34776,4231,1955,1500,776,46.21,35.45,18.34,7691,1500,6191,19.50,80.50,2357,2139,218,90.75,9.25,1086,1053,50.77,49.23,2189,89,2100,4.07,95.93,1663,378,183,22.73,11.00,140,48,201,311500,
TX,48201311600,4103,83,190,12,21,3797,2.02,4.63,0.29,0.51,92.54,1801,2302,43.89,56.11,543,869,297,738,752,482,352,70,13.23,1.71,27399,2428,1259,667,502,51.85,27.47,20.68,4045,1341,2704,33.15,66.85,1499,1220,279,81.39,18.61,3,1217,0.25,99.75,1398,53,1345,3.79,96.21,837,221,171,26.40,20.43,140,48,201,311600,
TX,48201311700,5593,261,552,66,35,4679,4.67,9.87,1.18,0.63,83.66,2680,2913,47.92,52.08,625,1174,447,921,934,592,644,256,11.17,4.58,35508,3068,1405,958,705,45.80,31.23,22.98,5611,1405,4206,25.04,74.96,1827,1668,159,91.30,8.70,533,1135,31.95,68.05,1628,15,1613,0.92,99.08,1229,345,223,28.07,18.14,140,48,201,311700,
TX,48201311800,4542,201,39,11,21,4270,4.43,0.86,0.24,0.46,94.01,2172,2370,47.82,52.18,453,1020,326,618,687,562,623,253,9.97,5.57,37300,2937,1732,639,566,58.97,21.76,19.27,4865,1415,3450,29.09,70.91,1353,1230,123,90.91,9.09,630,600,51.22,48.78,1212,11,1201,0.91,99.09,970,210,119,21.65,12.27,140,48,201,311800,
TX,48201311900,2448,153,52,31,14,2198,6.25,2.12,1.27,0.57,89.79,1227,1221,50.12,49.88,178,563,168,296,308,325,406,204,7.27,8.33,49844,1462,565,437,460,38.65,29.89,31.46,2521,568,1953,22.53,77.47,770,697,73,90.52,9.48,424,273,60.83,39.17,702,3,699,0.43,99.57,536,119,63,22.20,11.75,140,48,201,311900,
TX,48201312000,4089,1317,1665,590,118,399,32.21,40.72,14.43,2.89,9.76,2207,1882,53.97,46.03,55,143,1901,947,200,169,347,327,1.35,8.00,23448,1225,136,81,1008,11.10,6.61,82.29,2103,650,1453,30.91,69.09,1451,1267,184,87.32,12.68,384,883,30.31,69.69,1041,9,1032,0.86,99.14,359,109,14,30.36,3.90,140,48,201,312000,
TX,48201312100,2725,924,830,476,106,389,33.91,30.46,17.47,3.89,14.28,1306,1419,47.93,52.07,0,19,1786,806,80,24,10,0,0.00,0.00,,213,0,0,213,0.00,0.00,100.00,0,0,0,,,12,11,1,91.67,8.33,0,11,0.00,100.00,0,0,0,,,0,0,0,,,140,48,201,312100,
TX,48201312200,2058,45,1589,9,12,403,2.19,77.21,0.44,0.58,19.58,1019,1039,49.51,50.49,162,359,121,233,238,297,398,250,7.87,12.15,10417,1335,574,484,277,43.00,36.25,20.75,2069,1377,692,66.55,33.45,1192,812,380,68.12,31.88,158,654,19.46,80.54,913,29,884,3.18,96.82,435,218,82,50.11,18.85,140,48,201,312200,
TX,48201312300,1962,134,1382,49,13,384,6.83,70.44,2.50,0.66,19.57,987,975,50.31,49.69,116,293,111,231,281,271,396,263,5.91,13.40,19293,1127,560,324,243,49.69,28.75,21.56,1665,559,1106,33.57,66.43,1142,845,297,73.99,26.01,263,582,31.12,68.88,657,37,620,5.63,94.37,401,183,69,45.64,17.21,140,48,201,312300,
TX,48201312400,2208,82,1803,27,14,282,3.71,81.66,1.22,0.63,12.77,1101,1107,49.86,50.14,163,347,127,252,248,339,444,288,7.38,13.04,18462,1295,555,491,249,42.86,37.92,19.23,1954,679,1275,34.75,65.25,1351,954,397,70.61,29.39,209,745,21.91,78.09,840,38,802,4.52,95.48,454,218,96,48.02,21.15,140,48,201,312400,
TX,48201312500,4235,1694,1393,302,92,754,40.00,32.89,7.13,2.17,17.80,1499,2736,35.40,64.60,166,205,172,895,991,801,868,137,3.92,3.23,72690,2517,316,431,1770,12.55,17.12,70.32,3055,691,2364,22.62,77.38,1818,1622,196,89.22,10.78,821,801,50.62,49.38,1404,11,1393,0.78,99.22,536,78,37,14.55,6.90,140,48,201,312500,
TX,48201312600,5871,2629,1548,544,154,996,44.78,26.37,9.27,2.62,16.96,2742,3129,46.70,53.30,294,414,242,1276,1251,728,1125,541,5.01,9.21,57618,3805,361,366,3078,9.49,9.62,80.89,4650,544,4106,11.70,88.30,4287,3031,1256,70.70,29.30,865,2166,28.54,71.46,2512,0,2512,0.00,100.00,1154,224,104,19.41,9.01,140,48,201,312600,
TX,48201312700,1955,77,1684,19,39,136,3.94,86.14,0.97,1.99,6.96,959,996,49.05,50.95,113,246,116,236,234,306,461,243,5.78,12.43,43162,1357,246,295,816,18.13,21.74,60.13,2065,364,1701,17.63,82.37,1209,920,289,76.10,23.90,310,610,33.70,66.30,1001,51,950,5.09,94.91,400,178,67,44.50,16.75,140,48,201,312700,
TX,48201312800,2332,21,2140,1,24,146,0.90,91.77,0.04,1.03,6.26,1358,974,58.23,41.77,188,350,749,301,172,161,279,132,8.06,5.66,9926,967,288,268,411,29.78,27.71,42.50,1914,1343,571,70.17,29.83,728,655,73,89.97,10.03,92,563,14.05,85.95,858,112,746,13.05,86.95,356,268,168,75.28,47.19,140,48,201,312800,
TX,48201312900,3941,134,3537,35,66,169,3.40,89.75,0.89,1.67,4.29,2181,1760,55.34,44.66,156,436,853,548,349,389,684,526,3.96,13.35,25761,2660,278,721,1661,10.45,27.11,62.44,4276,1379,2897,32.25,67.75,2102,1683,419,80.07,19.93,578,1105,34.34,65.66,1950,177,1773,9.08,90.92,711,357,143,50.21,20.11,140,48,201,312900,
TX,48201313000,2349,164,1928,31,65,161,6.98,82.08,1.32,2.77,6.85,1224,1125,52.11,47.89,123,316,121,292,339,341,554,263,5.24,11.20,38480,1544,239,268,1037,15.48,17.36,67.16,1981,272,1709,13.73,86.27,1461,1118,343,76.52,23.48,405,713,36.23,63.77,1058,33,1025,3.12,96.88,526,237,97,45.06,18.44,140,48,201,313000,
TX,48201313100,3356,1845,566,474,80,391,54.98,16.87,14.12,2.38,11.65,1654,1702,49.28,50.72,125,121,126,969,655,366,517,477,3.72,14.21,57000,2447,87,117,2243,3.56,4.78,91.66,2888,333,2555,11.53,88.47,1896,1556,340,82.07,17.93,519,1037,33.35,66.65,1556,0,1556,0.00,100.00,580,81,22,13.97,3.79,140,48,201,313100,
TX,48201313200,3798,228,3059,56,68,387,6.00,80.54,1.47,1.79,10.19,2013,1785,53.00,47.00,198,571,236,407,371,572,786,657,5.21,17.30,46483,2406,189,568,1649,7.86,23.61,68.54,3660,751,2909,20.52,79.48,2071,1632,439,78.80,21.20,921,711,56.43,43.57,1528,49,1479,3.21,96.79,951,352,117,37.01,12.30,140,48,201,313200,
TX,48201313300,2654,75,2196,2,20,361,2.83,82.74,0.08,0.75,13.60,1432,1222,53.96,46.04,186,440,144,255,307,373,462,487,7.01,18.35,38750,1802,376,534,892,20.87,29.63,49.50,2413,534,1879,22.13,77.87,1161,1021,140,87.94,12.06,664,357,65.03,34.97,1012,60,952,5.93,94.07,677,303,119,44.76,17.58,140,48,201,313300,
TX,48201313400,2935,54,2135,13,33,700,1.84,72.74,0.44,1.12,23.85,1563,1372,53.25,46.75,195,537,186,362,382,367,522,384,6.64,13.08,33418,1918,624,531,763,32.53,27.69,39.78,2961,686,2275,23.17,76.83,1439,1134,305,78.80,21.20,538,596,47.44,52.56,1130,48,1082,4.25,95.75,694,307,115,44.24,16.57,140,48,201,313400,
TX,48201313500,2501,26,1959,5,21,490,1.04,78.33,0.20,0.84,19.59,1305,1196,52.18,47.82,195,504,175,247,281,313,427,359,7.80,14.35,18929,1412,496,614,302,35.13,43.48,21.39,2248,631,1617,28.07,71.93,1026,856,170,83.43,16.57,470,386,54.91,45.09,808,43,765,5.32,94.68,550,272,122,49.45,22.18,140,48,201,313500,
TX,48201313600,4831,74,3448,22,51,1236,1.53,71.37,0.46,1.06,25.58,2585,2246,53.51,46.49,448,1005,325,536,558,580,743,636,9.27,13.16,21958,2658,896,965,797,33.71,36.31,29.98,4510,1915,2595,42.46,57.54,1867,1627,240,87.15,12.85,749,878,46.04,53.96,1614,139,1475,8.61,91.39,1105,545,264,49.32,23.89,140,48,201,313600,
TX,48201313700,2457,32,2200,8,25,192,1.30,89.54,0.33,1.02,7.81,1289,1168,52.46,47.54,124,420,133,181,325,318,445,511,5.05,20.80,31660,1709,339,678,692,19.84,39.67,40.49,2263,636,1627,28.10,71.90,1023,929,94,90.81,9.19,554,375,59.63,40.37,913,23,890,2.52,97.48,615,288,99,46.83,16.10,140,48,201,313700,
TX,48201313800,4774,39,4180,22,66,467,0.82,87.56,0.46,1.38,9.78,2685,2089,56.24,43.76,529,1143,296,616,607,463,650,470,11.08,9.84,20549,2659,734,889,1036,27.60,33.43,38.96,4785,2293,2492,47.92,52.08,2034,1772,262,87.12,12.88,445,1327,25.11,74.89,1807,42,1765,2.32,97.68,1160,731,460,63.02,39.66,140,48,201,313800,
TX,48201313900,4495,1452,1453,913,143,534,32.30,32.32,20.31,3.18,11.88,2463,2032,54.79,45.21,260,267,316,1852,855,352,466,127,5.78,2.83,48321,2535,64,202,2269,2.52,7.97,89.51,3780,487,3293,12.88,87.12,2884,2468,416,85.58,14.42,417,2051,16.90,83.10,1962,15,1947,0.76,99.24,813,217,98,26.69,12.05,140,48,201,313900,
TX,48201314001,2759,934,517,922,119,267,33.85,18.74,33.42,4.31,9.68,1428,1331,51.76,48.24,148,94,90,1018,624,251,336,198,5.36,7.18,42266,2602,112,271,2219,4.30,10.42,85.28,2866,475,2391,16.57,83.43,1828,1606,222,87.86,12.14,566,1040,35.24,64.76,1673,0,1673,0.00,100.00,493,85,27,17.24,5.48,140,48,201,314001,
TX,48201314002,7544,1848,1528,3252,153,763,24.50,20.25,43.11,2.03,10.11,3660,3884,48.52,51.48,388,271,326,3145,1997,590,556,271,5.14,3.59,39184,5025,35,370,4620,0.70,7.36,91.94,7411,2073,5338,27.97,72.03,4370,3925,445,89.82,10.18,416,3509,10.60,89.40,3887,26,3861,0.67,99.33,1208,253,110,20.94,9.11,140,48,201,314002,
TX,48201314300,3962,200,3168,146,56,392,5.05,79.96,3.69,1.41,9.89,2079,1883,52.47,47.53,307,540,268,836,671,520,665,155,7.75,3.91,26940,2629,226,929,1474,8.60,35.34,56.07,4073,1290,2783,31.67,68.33,2476,2093,383,84.53,15.47,207,1886,9.89,90.11,2328,26,2302,1.12,98.88,844,453,270,53.67,31.99,140,48,201,314300,
TX,48201314400,3093,1139,229,1288,104,333,36.83,7.40,41.64,3.36,10.77,1623,1470,52.47,47.53,200,197,85,1194,787,263,228,139,6.47,4.49,45460,2050,86,57,1907,4.20,2.78,93.02,3033,706,2327,23.28,76.72,2327,1791,536,76.97,23.03,473,1318,26.41,73.59,1639,0,1639,0.00,100.00,608,78,33,12.83,5.43,140,48,201,314400,
TX,48201320100,2876,166,116,52,17,2525,5.77,4.03,1.81,0.59,87.80,1383,1493,48.09,51.91,282,640,177,419,446,362,367,183,9.81,6.36,33537,1531,623,449,459,40.69,29.33,29.98,2853,521,2332,18.26,81.74,1068,908,160,85.02,14.98,271,637,29.85,70.15,868,0,868,0.00,100.00,608,148,102,24.34,16.78,140,48,201,320100,
TX,48201320200,6662,495,159,855,58,5095,7.43,2.39,12.83,0.87,76.48,3267,3395,49.04,50.96,673,1452,456,843,934,926,946,432,10.10,6.48,31397,3941,1487,1014,1440,37.73,25.73,36.54,6925,2152,4773,31.08,68.92,2246,1986,260,88.42,11.58,787,1199,39.63,60.37,2116,40,2076,1.89,98.11,1476,360,224,24.39,15.18,140,48,201,320200,
TX,48201320500,4618,446,20,8,23,4121,9.66,0.43,0.17,0.50,89.24,2267,2351,49.09,50.91,405,1151,353,514,639,647,631,278,8.77,6.02,45213,2571,1071,900,600,41.66,35.01,23.34,4884,1282,3602,26.25,73.75,1230,1163,67,94.55,5.45,950,213,81.69,18.31,1271,20,1251,1.57,98.43,1008,197,93,19.54,9.23,140,48,201,320500,
TX,48201320601,2638,239,24,18,10,2347,9.06,0.91,0.68,0.38,88.97,1268,1370,48.07,51.93,284,583,171,343,427,362,339,129,10.77,4.89,32470,1413,688,351,374,48.69,24.84,26.47,2614,588,2026,22.49,77.51,863,777,86,90.03,9.97,402,375,51.74,48.26,816,0,816,0.00,100.00,556,128,72,23.02,12.95,140,48,201,320601,
TX,48201320602,4537,263,170,35,16,4053,5.80,3.75,0.77,0.35,89.33,2210,2327,48.71,51.29,413,1024,284,582,594,578,709,353,9.10,7.78,28311,2741,1342,772,627,48.96,28.16,22.87,4568,1054,3514,23.07,76.93,1502,1286,216,85.62,14.38,616,670,47.90,52.10,1471,37,1434,2.52,97.48,960,200,108,20.83,11.25,140,48,201,320602,
TX,48201320700,3849,534,323,346,29,2617,13.87,8.39,8.99,0.75,67.99,2006,1843,52.12,47.88,372,755,230,532,592,462,521,385,9.66,10.00,39267,2505,829,803,873,33.09,32.06,34.85,4111,771,3340,18.75,81.25,1622,1333,289,82.18,17.82,533,800,39.98,60.02,1489,9,1480,0.60,99.40,882,230,140,26.08,15.87,140,48,201,320700,
TX,48201320800,5367,374,21,41,25,4906,6.97,0.39,0.76,0.47,91.41,2634,2733,49.08,50.92,526,1224,360,635,740,685,763,434,9.80,8.09,30102,3011,1583,700,728,52.57,23.25,24.18,5442,1691,3751,31.07,68.93,1590,1499,91,94.28,5.72,896,603,59.77,40.23,1578,13,1565,0.82,99.18,1231,230,120,18.68,9.75,140,48,201,320800,
TX,48201320900,7394,954,788,104,61,5487,12.90,10.66,1.41,0.82,74.21,3696,3698,49.99,50.01,677,1677,515,978,1063,979,987,518,9.16,7.01,38627,3966,1298,1228,1440,32.73,30.96,36.31,7674,1929,5745,25.14,74.86,2486,2178,308,87.61,12.39,1308,870,60.06,39.94,2438,0,2438,0.00,100.00,1660,379,203,22.83,12.23,140,48,201,320900,
TX,48201321000,7508,1200,413,122,51,5722,15.98,5.50,1.62,0.68,76.21,3704,3804,49.33,50.67,651,1746,436,834,1133,987,999,722,8.67,9.62,39981,4612,1724,1482,1406,37.38,32.13,30.49,7326,662,6664,9.04,90.96,2662,2265,397,85.09,14.91,1463,802,64.59,35.41,2384,17,2367,0.71,99.29,1758,320,174,18.20,9.90,140,48,201,321000,
TX,48201321100,7397,1286,795,474,101,4741,17.39,10.75,6.41,1.37,64.09,3759,3638,50.82,49.18,722,1533,424,1192,1340,909,913,364,9.76,4.92,46827,4479,1215,1130,2134,27.13,25.23,47.64,7720,1199,6521,15.53,84.47,2717,2536,181,93.34,6.66,1457,1079,57.45,42.55,2607,54,2553,2.07,97.93,1780,410,247,23.03,13.88,140,48,201,321100,
TX,48201321200,4284,503,219,30,29,3503,11.74,5.11,0.70,0.68,81.77,2119,2165,49.46,50.54,545,1047,304,639,683,507,394,165,12.72,3.85,25522,1985,850,583,552,42.82,29.37,27.81,3759,1165,2594,30.99,69.01,1517,1261,256,83.12,16.88,445,816,35.29,64.71,1200,15,1185,1.25,98.75,979,262,188,26.76,19.20,140,48,201,321200,
TX,48201321300,5546,688,544,45,39,4230,12.41,9.81,0.81,0.70,76.27,2722,2824,49.08,50.92,637,1177,435,905,866,649,563,314,11.49,5.66,30500,2888,1304,517,1067,45.15,17.90,36.95,5696,1826,3870,32.06,67.94,2151,1778,373,82.66,17.34,407,1371,22.89,77.11,1840,40,1800,2.17,97.83,1284,367,241,28.58,18.77,140,48,201,321300,
TX,48201321401,4383,515,36,12,23,3797,11.75,0.82,0.27,0.52,86.63,2148,2235,49.01,50.99,386,1042,262,493,685,552,629,334,8.81,7.62,41575,2413,724,748,941,30.00,31.00,39.00,4195,516,3679,12.30,87.70,1280,1199,81,93.67,6.33,825,374,68.81,31.19,1191,0,1191,0.00,100.00,997,174,93,17.45,9.33,140,48,201,321401,
TX,48201321402,4248,578,47,20,21,3582,13.61,1.11,0.47,0.49,84.32,2084,2164,49.06,50.94,337,1022,281,486,624,629,567,302,7.93,7.11,48771,2634,1294,715,625,49.13,27.15,23.73,4517,765,3752,16.94,83.06,1419,1199,220,84.50,15.50,799,400,66.64,33.36,1231,0,1231,0.00,100.00,980,190,99,19.39,10.10,140,48,201,321402,
TX,48201321500,2985,215,77,6,18,2669,7.20,2.58,0.20,0.60,89.41,1522,1463,50.99,49.01,395,730,233,423,470,286,292,156,13.23,5.23,23102,1391,781,244,366,56.15,17.54,26.31,2535,1043,1492,41.14,58.86,969,895,74,92.36,7.64,189,706,21.12,78.88,883,35,848,3.96,96.04,670,268,203,40.00,30.30,140,48,201,321500,
TX,48201321600,6785,1385,75,33,37,5255,20.41,1.11,0.49,0.55,77.45,3436,3349,50.64,49.36,566,1587,418,744,1007,872,952,639,8.34,9.42,46643,3592,1030,1374,1188,28.67,38.25,33.07,6018,694,5324,11.53,88.47,2049,1945,104,94.92,5.08,1430,515,73.52,26.48,1890,33,1857,1.75,98.25,1570,279,149,17.77,9.49,140,48,201,321600,
TX,48201321700,3049,708,25,19,22,2275,23.22,0.82,0.62,0.72,74.61,1496,1553,49.07,50.93,206,693,152,279,462,366,501,390,6.76,12.79,53850,2039,564,473,1002,27.66,23.20,49.14,3483,291,3192,8.35,91.65,1011,954,57,94.36,5.64,796,158,83.44,16.56,1047,38,1009,3.63,96.37,722,136,57,18.84,7.89,140,48,201,321700,
TX,48201321800,4108,416,49,15,14,3614,10.13,1.19,0.37,0.34,87.97,2029,2079,49.39,50.61,345,986,319,424,539,578,603,314,8.40,7.64,39464,2438,1013,930,495,41.55,38.15,20.30,3981,543,3438,13.64,86.36,1156,1100,56,95.16,4.84,826,274,75.09,24.91,1206,0,1206,0.00,100.00,917,184,96,20.07,10.47,140,48,201,321800,
TX,48201321900,5855,861,49,16,30,4899,14.71,0.84,0.27,0.51,83.67,2871,2984,49.04,50.96,545,1474,417,640,774,788,800,417,9.31,7.12,36622,2988,1397,1065,526,46.75,35.64,17.60,5464,1353,4111,24.76,75.24,1665,1549,116,93.03,6.97,1117,432,72.11,27.89,1501,13,1488,0.87,99.13,1284,257,142,20.02,11.06,140,48,201,321900,
TX,48201322000,4258,291,156,19,22,3770,6.83,3.66,0.45,0.52,88.54,1938,2320,45.51,54.49,567,1028,287,663,780,492,360,81,13.32,1.90,25903,2415,1251,668,496,51.80,27.66,20.54,4887,2319,2568,47.45,52.55,1827,1284,543,70.28,29.72,52,1232,4.05,95.95,1406,58,1348,4.13,95.87,910,273,211,30.00,23.19,140,48,201,322000,
TX,48201322100,4101,657,47,24,40,3333,16.02,1.15,0.59,0.98,81.27,2003,2098,48.84,51.16,399,929,292,526,544,588,578,245,9.73,5.97,36286,2272,929,684,659,40.89,30.11,29.01,3660,1018,2642,27.81,72.19,1405,1189,216,84.63,15.37,629,560,52.90,47.10,1118,33,1085,2.95,97.05,926,171,107,18.47,11.56,140,48,201,322100,
