Hispanic,Black non-Hispanic,Other non-Hispanic,White non-Hispanic,Male,Female,18-44 years,45-64 years,Bachelor's degree or above,High school graduate or less,Some college,tract_x,tract_y,latitude,longitude,google_loc
0.40514296,0.01096925,0.009890307,0.498831145,0.486782953,0.513217047,0.454414674,0.184679015,0.537260274,0.462739726,0.537260274,324000,3240,29.6526201,-95.1668761,"29.6526201, -95.1668761 (3240)"
0.852707581,0.011191336,0.006137184,0.122202166,0.510469314,0.489530686,0.459747292,0.151444043,0.098468271,0.901531729,0.098468271,324100,3241,29.7313641,-95.1790857,"29.7313641, -95.1790857 (3241)"
0.941105039,0.014571949,0.004857316,0.035215543,0.515482696,0.484517304,0.431086825,0.154826958,0.256599789,0.743400211,0.256599789,324200,3242,29.7123998,-95.250456,"29.7123998, -95.250456 (3242)"
0.570672441,0.402622399,0.006375556,0.010585829,0.483700229,0.516299771,0.448093348,0.157103332,0.313543247,0.686456753,0.313543247,330100,3301,29.6344964,-95.4202061,"29.6344964, -95.4202061 (3301)"
0.519679472,0.429884516,0.008955927,0.034173934,0.478199387,0.521800613,0.449446147,0.145651662,0.398441305,0.601558695,0.398441305,330200,3302,29.6346785,-95.4536495,"29.6346785, -95.4536495 (3302)"
0.698981727,0.225554471,0.009066815,0.031245641,0.485981308,0.514018692,0.501464639,0.101827312,0.393155894,0.606844106,0.393155894,330301,3303.01,29.6404078,-95.4708233,"29.6404078, -95.4708233 (3303.01)"
0.567577348,0.377600868,0.009770219,0.039804596,0.487968156,0.512031844,0.427356613,0.162113262,0.339020979,0.660979021,0.339020979,330302,3303.02,29.6155676,-95.4760199,"29.6155676, -95.4760199 (3303.02)"
0.489780842,0.440531889,0.006402364,0.055897562,0.499876878,0.500123122,0.486333415,0.148978084,0.441999083,0.558000917,0.441999083,330303,3303.03,29.6265735,-95.4983015,"29.6265735, -95.4983015 (3303.03)"
0.535921081,0.414111087,0.008578169,0.036242762,0.475659447,0.524340553,0.445635857,0.165558653,0.319845179,0.680154821,0.319845179,330400,3304,29.6160441,-95.4544704,"29.6160441, -95.4544704 (3304)"
0.572676535,0.38194613,0.009221063,0.034942975,0.495753458,0.504246542,0.43023538,0.155544771,0.314262691,0.685737309,0.314262691,330500,3305,29.6225436,-95.4304614,"29.6225436, -95.4304614 (3305)"
0.387764633,0.555572852,0.008094645,0.035958904,0.473692403,0.526307597,0.428237858,0.174968867,0.386783285,0.613216715,0.386783285,330600,3306,29.6096975,-95.4324492,"29.6096975, -95.4324492 (3306)"
0.651487943,0.300410467,0.007183171,0.031169831,0.495253976,0.504746024,0.474474089,0.125448948,0.265384615,0.734615385,0.265384615,330700,3307,29.5978578,-95.4428953,"29.5978578, -95.4428953 (3307)"
0.267296698,0.595846459,0.015050753,0.09007117,0.473340334,0.526659666,0.522576129,0.13580679,0.548565919,0.451434081,0.548565919,330800,3308,29.6021144,-95.3618857,"29.6021144, -95.3618857 (3308)"
0.3858737,0.47590667,0.013314735,0.085721532,0.473750951,0.526249049,0.528404768,0.119959422,0.518987342,0.481012658,0.518987342,330900,3309,29.6105285,-95.4031606,"29.6105285, -95.4031606 (3309)"
0.119958366,0.859224564,0.005464481,0.013791309,0.4610981,0.5389019,0.416081187,0.182409576,0.325498212,0.674501788,0.325498212,331100,3311,29.6749553,-95.3691233,"29.6749553, -95.3691233 (3311)"
0.063921682,0.911603801,0.008926001,0.014684711,0.444860351,0.555139649,0.377483444,0.193204722,0.312177503,0.687822497,0.312177503,331200,3312,29.6635175,-95.3705233,"29.6635175, -95.3705233 (3312)"
0.068431246,0.92296105,0.004519045,0.003227889,0.459651388,0.540348612,0.369700882,0.198192382,0.449598021,0.550401979,0.449598021,331300,3313,29.6465413,-95.3784722,"29.6465413, -95.3784722 (3313)"
0.034920635,0.940873016,0.00952381,0.004365079,0.384126984,0.615873016,0.374206349,0.11547619,0.151010702,0.848989298,0.151010702,331400,3314,29.654385,-95.360184,"29.654385, -95.360184 (3314)"
0.10916725,0.839608118,0.011196641,0.031070679,0.457802659,0.542197341,0.398740378,0.170468859,0.482916667,0.517083333,0.482916667,331500,3315,29.6305535,-95.3733149,"29.6305535, -95.3733149 (3315)"
0.074016723,0.91034376,0.005729328,0.007122948,0.452307216,0.547692784,0.404614432,0.212449675,0.353568707,0.646431293,0.353568707,331601,3316.01,29.6283281,-95.3481552,"29.6283281, -95.3481552 (3316.01)"
0.144444444,0.811111111,0.014102564,0.028205128,0.448290598,0.551709402,0.441452991,0.156410256,0.175735294,0.824264706,0.175735294,331602,3316.02,29.6278814,-95.3182656,"29.6278814, -95.3182656 (3316.02)"
0.101737598,0.880634601,0.008310249,0.008562075,0.454545455,0.545454545,0.365902795,0.161672123,0.35728786,0.64271214,0.35728786,331700,3317,29.6434456,-95.3322419,"29.6434456, -95.3322419 (3317)"
0.11922868,0.856056491,0.011135253,0.011950027,0.466865834,0.533134166,0.40738729,0.170016295,0.33011745,0.66988255,0.33011745,331800,3318,29.6524884,-95.3437917,"29.6524884, -95.3437917 (3318)"
0.081153389,0.901010702,0.007431629,0.00862069,0.472057075,0.527942925,0.381688466,0.182223543,0.298924731,0.701075269,0.298924731,331900,3319,29.6626734,-95.3466946,"29.6626734, -95.3466946 (3319)"
0.187377078,0.78240658,0.008403361,0.008403361,0.453781513,0.546218487,0.390309315,0.138208475,0.304347826,0.695652174,0.304347826,332000,3320,29.6722584,-95.3472142,"29.6722584, -95.3472142 (3320)"
0.484359565,0.497201185,0.00428054,0.01284162,0.494896279,0.505103721,0.435297991,0.147513994,0.281842818,0.718157182,0.281842818,332100,3321,29.6803818,-95.344385,"29.6803818, -95.344385 (3321)"
0.398595787,0.582347041,0.006419258,0.010431294,0.494884654,0.505115346,0.420661986,0.166098295,0.228320194,0.771679806,0.228320194,332200,3322,29.6805366,-95.3300429,"29.6805366, -95.3300429 (3322)"
0.229952022,0.746058944,0.010281014,0.011651816,0.473269363,0.526730637,0.395819054,0.195681974,0.286792453,0.713207547,0.286792453,332300,3323,29.6665461,-95.3234948,"29.6665461, -95.3234948 (3323)"
0.130414423,0.843596347,0.009833763,0.014282369,0.467571997,0.532428003,0.392413955,0.195270428,0.388601036,0.611398964,0.388601036,332400,3324,29.6581951,-95.3305738,"29.6581951, -95.3305738 (3324)"
0.455634019,0.480810562,0.005833589,0.055572613,0.485416027,0.514583973,0.396684065,0.197113909,0.370738636,0.629261364,0.370738636,332500,3325,29.6647618,-95.3076091,"29.6647618, -95.3076091 (3325)"
0.625283876,0.322331567,0.00666162,0.039818319,0.502346707,0.497653293,0.422558668,0.163512491,0.284169125,0.715830875,0.284169125,332600,3326,29.6749892,-95.3068102,"29.6749892, -95.3068102 (3326)"
0.903958944,0.028958944,0.002565982,0.059750733,0.51026393,0.48973607,0.448313783,0.152859238,0.145454545,0.854545455,0.145454545,332700,3327,29.6850663,-95.3139365,"29.6850663, -95.3139365 (3327)"
0.856616851,0.095299978,0.003248863,0.042018627,0.521117609,0.478882391,0.487329435,0.11327702,0.120094192,0.879905808,0.120094192,332800,3328,29.689777,-95.3077088,"29.689777, -95.3077088 (3328)"
0.886116063,0.034264211,0.005545653,0.068132303,0.503069915,0.496930085,0.456129927,0.141216082,0.154711246,0.845288754,0.154711246,332900,3329,29.690418,-95.2904739,"29.690418, -95.2904739 (3329)"
0.861840121,0.024434389,0.002413273,0.097134238,0.506485671,0.493514329,0.462745098,0.160784314,0.229183842,0.770816158,0.229183842,333000,3330,29.6815377,-95.2852604,"29.6815377, -95.2852604 (3330)"
0.444990445,0.189189189,0.008190008,0.080535081,0.503958504,0.496041496,0.463827464,0.164619165,0.325249643,0.674750357,0.325249643,333100,3331,29.6765273,-95.2786693,"29.6765273, -95.2786693 (3331)"
0.728891557,0.18547419,0.007603041,0.059223689,0.522208884,0.477791116,0.505402161,0.131252501,0.358630952,0.641369048,0.358630952,333201,3332.01,29.6693964,-95.2699523,"29.6693964, -95.2699523 (3332.01)"
0.612090236,0.300845964,0.0070497,0.068734579,0.498061332,0.501938668,0.512160733,0.134473035,0.349593496,0.650406504,0.349593496,333202,3332.02,29.6599819,-95.2646207,"29.6599819, -95.2646207 (3332.02)"
0.680857875,0.217989757,0.008962868,0.067648314,0.497972685,0.502027315,0.512057192,0.096777636,0.252390057,0.747609943,0.252390057,333300,3333,29.6382917,-95.254636,"29.6382917, -95.254636 (3333)"
0.71677289,0.199751282,0.009482357,0.062334836,0.520596922,0.479403078,0.487175501,0.133530235,0.307464893,0.692535107,0.307464893,333500,3335,29.665636,-95.2823355,"29.665636, -95.2823355 (3335)"
0.602661597,0.094740177,0.013941698,0.27756654,0.514892269,0.485107731,0.437579214,0.204055767,0.549474848,0.450525152,0.549474848,333600,3336,29.6589549,-95.2992029,"29.6589549, -95.2992029 (3336)"
0.761089987,0.070342205,0.006970849,0.122623574,0.509188847,0.490811153,0.447084918,0.167617237,0.235835351,0.764164649,0.235835351,333700,3337,29.6350072,-95.2943137,"29.6350072, -95.2943137 (3337)"
0.713372345,0.163307326,0.009861292,0.090485479,0.504334634,0.495665366,0.46532293,0.146402254,0.369250045,0.630749955,0.369250045,333800,3338,29.6121926,-95.2837799,"29.6121926, -95.2837799 (3338)"
0.607387799,0.13524245,0.011189989,0.079412826,0.489471784,0.510528216,0.500661774,0.104560221,0.530189621,0.469810379,0.530189621,333901,3339.01,29.6145166,-95.2619705,"29.6145166, -95.2619705 (3339.01)"
0.589631252,0.170986978,0.014847268,0.157478398,0.484970184,0.515029816,0.516733601,0.133382013,0.468855932,0.531144068,0.468855932,333902,3339.02,29.6217835,-95.237683,"29.6217835, -95.237683 (3339.02)"
0.452800503,0.298615481,0.022026432,0.172120831,0.467904342,0.532095658,0.483952171,0.123033354,0.432481752,0.567518248,0.432481752,334001,3340.01,29.6164272,-95.2262094,"29.6164272, -95.2262094 (3340.01)"
0.349449497,0.254188607,0.019626616,0.299186213,0.505505026,0.494494974,0.649593107,0.110100527,0.742975207,0.257024793,0.742975207,334002,3340.02,29.6084085,-95.2143178,"29.6084085, -95.2143178 (3340.02)"
0.472389558,0.142737617,0.015227577,0.300368139,0.486780455,0.513219545,0.455990629,0.166499331,0.447399668,0.552600332,0.447399668,334003,3340.03,29.6051658,-95.2300861,"29.6051658, -95.2300861 (3340.03)"
0.262154529,0.569396813,0.013213637,0.08936857,0.455618318,0.544381682,0.534900141,0.132741578,0.629922818,0.370077182,0.629922818,334100,3341,29.6545097,-95.4137206,"29.6545097, -95.4137206 (3341)"
0.368990905,0.18492854,0.020571676,0.33261152,0.489389346,0.510610654,0.561065396,0.129276743,0.665012407,0.334987593,0.665012407,340100,3401,29.5940423,-95.1839995,"29.5940423, -95.1839995 (3401)"
0.114337568,0.025408348,0.037507562,0.54506957,0.487598306,0.512401694,0.420447671,0.189352692,0.834319527,0.165680473,0.834319527,340201,3402.01,29.6111768,-95.1613028,"29.6111768, -95.1613028 (3402.01)"
0.088922875,0.030369237,0.026873498,0.572427354,0.5046974,0.4953026,0.39611099,0.211929211,0.85924563,0.14075437,0.85924563,340202,3402.02,29.6148646,-95.1253204,"29.6148646, -95.1253204 (3402.02)"
0.065427509,0.021065675,0.019578686,0.752168525,0.495167286,0.504832714,0.363568773,0.288228005,0.931858096,0.068141904,0.931858096,340203,3402.03,29.6056093,-95.0982475,"29.6056093, -95.0982475 (3402.03)"
0.075268817,0.021505376,0.018700327,0.688405797,0.502571295,0.497428705,0.307152875,0.312996727,0.883916084,0.116083916,0.883916084,340301,3403.01,29.5935324,-95.1253776,"29.5935324, -95.1253776 (3403.01)"
0.096419137,0.028617552,0.023921338,0.748899325,0.495450543,0.504549457,0.347666569,0.254035809,0.858541267,0.141458733,0.858541267,340302,3403.02,29.5997387,-95.1142661,"29.5997387, -95.1142661 (3403.02)"
0.069955817,0.022827688,0.024300442,0.784977909,0.493372607,0.506627393,0.250368189,0.350515464,0.905282332,0.094717668,0.905282332,340400,3404,29.5814459,-95.112162,"29.5814459, -95.112162 (3404)"
0.277681797,0.073189885,0.021988378,0.55913303,0.504005026,0.495994974,0.495052615,0.151876865,0.66119183,0.33880817,0.66119183,340500,3405,29.5662828,-95.121626,"29.5662828, -95.121626 (3405)"
0.108721625,0.026682597,0.01393867,0.804858622,0.493428913,0.506571087,0.310234966,0.263241736,0.821705426,0.178294574,0.821705426,340600,3406,29.5758631,-95.1312524,"29.5758631, -95.1312524 (3406)"
0.199944189,0.061252965,0.032370587,0.542765453,0.499511651,0.500488349,0.440351612,0.192270127,0.761673357,0.238326643,0.761673357,340700,3407,29.5627712,-95.1346066,"29.5627712, -95.1346066 (3407)"
0.124520405,0.04272759,0.029647715,0.653819323,0.503313568,0.496686432,0.432507848,0.238751308,0.851485149,0.148514851,0.851485149,340800,3408,29.5814929,-95.1438192,"29.5814929, -95.1438192 (3408)"
0.289373814,0.139231499,0.032495256,0.433823529,0.508301708,0.491698292,0.596062619,0.129981025,0.674727932,0.325272068,0.674727932,340900,3409,29.5706592,-95.1599779,"29.5706592, -95.1599779 (3409)"
0.222238564,0.132666569,0.027945286,0.546992205,0.487718782,0.512281218,0.544197676,0.151345786,0.675904379,0.324095621,0.675904379,341000,3410,29.551025,-95.1412246,"29.551025, -95.1412246 (3410)"
0.432672234,0.104123173,0.025052192,0.401878914,0.532098121,0.467901879,0.628131524,0.103601253,0.592575188,0.407424812,0.592575188,341100,3411,29.5399644,-95.1254181,"29.5399644, -95.1254181 (3411)"
0.351031706,0.163814796,0.026925013,0.425767489,0.489431303,0.510568697,0.596124811,0.118017111,0.649330587,0.350669413,0.649330587,341201,3412.01,29.5257658,-95.1129325,"29.5257658, -95.1129325 (3412.01)"
0.147113594,0.039933789,0.027312228,0.754189944,0.495344507,0.504655493,0.386302504,0.263397476,0.799680766,0.200319234,0.799680766,341202,3412.02,29.5448151,-95.0873885,"29.5448151, -95.0873885 (3412.02)"
0.163856908,0.076274671,0.029605263,0.576891447,0.48828125,0.51171875,0.537623355,0.193462171,0.729106628,0.270893372,0.729106628,341301,3413.01,29.5706402,-95.0924781,"29.5706402, -95.0924781 (3413.01)"
0.2406639,0.106926269,0.032237472,0.464411108,0.494733482,0.505266518,0.626875199,0.126715608,0.822410148,0.177589852,0.822410148,341302,3413.02,29.5532621,-95.1036441,"29.5532621, -95.1036441 (3413.02)"
0.10162917,0.033359193,0.020170675,0.783165244,0.502133437,0.497866563,0.344065167,0.253491078,0.811192611,0.188807389,0.811192611,341400,3414,29.5917279,-95.0695008,"29.5917279, -95.0695008 (3414)"
0.134749574,0.033958753,0.02325942,0.774383625,0.504264227,0.495735773,0.449371996,0.201116452,0.818730325,0.181269675,0.818730325,341501,3415.01,29.5779743,-95.038054,"29.5779743, -95.038054 (3415.01)"
0.1053306,0.045361353,0.020502307,0.784213224,0.51537673,0.48462327,0.476166069,0.231419785,0.856703803,0.143296197,0.856703803,341502,3415.02,29.5614395,-95.0375896,"29.5614395, -95.0375896 (3415.02)"
0.150649826,0.027640491,0.024528647,0.764415157,0.508145707,0.491854293,0.416803954,0.22807981,0.675950723,0.324049277,0.675950723,341600,3416,29.5915772,-95.0124729,"29.5915772, -95.0124729 (3416)"
0.143380855,0.050101833,0.022403259,0.781670061,0.50509165,0.49490835,0.399592668,0.254582485,0.552586697,0.447413303,0.552586697,341700,3417,29.6232275,-95.0105383,"29.6232275, -95.0105383 (3417)"
0.201302225,0.030385241,0.016277808,0.743353228,0.495387954,0.504612046,0.403147043,0.243081932,0.544217687,0.455782313,0.544217687,341800,3418,29.6339494,-95.0245468,"29.6339494, -95.0245468 (3418)"
0.181645477,0.010375566,0.017828438,0.727604852,0.490866579,0.509133421,0.412684495,0.257197136,0.685634976,0.314365024,0.685634976,342001,3420.01,29.6406328,-95.1261843,"29.6406328, -95.1261843 (3420.01)"
0.283035453,0.012305889,0.014649868,0.592440668,0.487547612,0.512452388,0.486375623,0.181365368,0.599357503,0.400642497,0.599357503,342002,3420.02,29.6430471,-95.1519621,"29.6430471, -95.1519621 (3420.02)"
0.42495438,0.01870438,0.012773723,0.513914234,0.493385036,0.506614964,0.43544708,0.203695255,0.552805281,0.447194719,0.552805281,342100,3421,29.6561715,-95.139086,"29.6561715, -95.139086 (3421)"
0.556319659,0.029641926,0.014702395,0.386767844,0.498932891,0.501067109,0.466919611,0.165283377,0.345270533,0.654729467,0.345270533,342200,3422,29.6735514,-95.1465361,"29.6735514, -95.1465361 (3422)"
0.430922074,0.027320708,0.015988823,0.509779572,0.499689537,0.500310463,0.467711891,0.144520335,0.396174863,0.603825137,0.396174863,342300,3423,29.6737001,-95.1312154,"29.6737001, -95.1312154 (3423)"
0.503865979,0.030283505,0.011275773,0.442010309,0.492590206,0.507409794,0.502899485,0.138208763,0.429072682,0.570927318,0.429072682,342400,3424,29.6958294,-95.1477075,"29.6958294, -95.1477075 (3424)"
0.213738019,0.010543131,0.015654952,0.747923323,0.484025559,0.515974441,0.415335463,0.21485623,0.529288215,0.470711785,0.529288215,342500,3425,29.697306,-95.1317655,"29.697306, -95.1317655 (3425)"
0.212504947,0.006133755,0.013652552,0.758211318,0.485753858,0.514246142,0.403047091,0.205975465,0.600450741,0.399549259,0.600450741,342700,3427,29.6960655,-95.1188728,"29.6960655, -95.1188728 (3427)"
0.21820646,0.011181387,0.011520217,0.738649198,0.495708155,0.504291845,0.449175514,0.176643325,0.678695484,0.321304516,0.678695484,342800,3428,29.6927385,-95.1004053,"29.6927385, -95.1004053 (3428)"
0.240389921,0.009931948,0.013978297,0.725951812,0.495309914,0.504690086,0.403899209,0.246091595,0.551696922,0.448303078,0.551696922,342900,3429,29.6716312,-95.1049703,"29.6716312, -95.1049703 (3429)"
0.335039741,0.046207733,0.020746329,0.57793345,0.489155328,0.510844672,0.491849656,0.150343527,0.518930431,0.481069569,0.518930431,343000,3430,29.65813,-95.107354,"29.65813, -95.107354 (3430)"
0.244761288,0.045798229,0.019658674,0.680924606,0.484121841,0.515878159,0.441131994,0.201339382,0.50491573,0.49508427,0.50491573,343100,3431,29.6588158,-95.0784324,"29.6588158, -95.0784324 (3431)"
0.278519417,0.039846278,0.017192557,0.652305825,0.508899676,0.491100324,0.462580906,0.188106796,0.67142383,0.32857617,0.67142383,343200,3432,29.658331,-95.0491078,"29.658331, -95.0491078 (3432)"
0.326370171,0.022461815,0.017520216,0.621518419,0.502920036,0.497079964,0.449685535,0.204627134,0.503411131,0.496588869,0.503411131,343301,3433.01,29.6841022,-95.0651043,"29.6841022, -95.0651043 (3433.01)"
0.265588915,0.051858073,0.020155364,0.654419484,0.499055217,0.500944783,0.461893764,0.200503884,0.51987225,0.48012775,0.51987225,343302,3433.02,29.6705855,-95.0618749,"29.6705855, -95.0618749 (3433.02)"
0.335544166,0.07747965,0.030449201,0.55019596,0.499849261,0.500150739,0.392221887,0.198070546,0.345043915,0.654956085,0.345043915,343600,3436,29.7205385,-95.0617793,"29.7205385, -95.0617793 (3436)"
0.362988115,0.194906621,0.014940577,0.413921902,0.502886248,0.497113752,0.41901528,0.190831919,0.30010661,0.69989339,0.30010661,343700,3437,29.6374126,-95.0618101,"29.6374126, -95.0618101 (3437)"
0.29895288,0.163350785,0.018390052,0.298494764,0.477748691,0.522251309,0.428075916,0.167081152,0.647882353,0.352117647,0.647882353,350100,3501,29.5758958,-95.2356568,"29.5758958, -95.2356568 (3501)"
0.490779298,0.100773349,0.01522903,0.320880428,0.496966092,0.503033908,0.439143367,0.185365854,0.538995726,0.461004274,0.538995726,350200,3502,29.5950909,-95.2324542,"29.5950909, -95.2324542 (3502)"
0.358062331,0.132960705,0.017276423,0.41954607,0.490176152,0.509823848,0.384823848,0.236619241,0.662265963,0.337734037,0.662265963,350300,3503,29.5828802,-95.2248555,"29.5828802, -95.2248555 (3503)"
0.478324167,0.177774183,0.020381753,0.227758007,0.477677127,0.522322873,0.466030411,0.148657392,0.506526674,0.493473326,0.506526674,350400,3504,29.5956619,-95.2091822,"29.5956619, -95.2091822 (3504)"
0.509491822,0.126022196,0.018107477,0.223422897,0.494742991,0.505257009,0.489193925,0.139018692,0.412790698,0.587209302,0.412790698,350500,3505,29.5816669,-95.1957301,"29.5816669, -95.1957301 (3505)"
0.224058323,0.088699878,0.032563791,0.581287971,0.483353584,0.516646416,0.495018226,0.190036452,0.667229017,0.332770983,0.667229017,350601,3506.01,29.5545735,-95.1718691,"29.5545735, -95.1718691 (3506.01)"
0.193481754,0.110052789,0.023984393,0.542804682,0.491622676,0.508377324,0.483704384,0.164562773,0.704781282,0.295218718,0.704781282,350602,3506.02,29.5377084,-95.1773666,"29.5377084, -95.1773666 (3506.02)"
0.17209507,0.032130282,0.029489437,0.757482394,0.490757042,0.509242958,0.380721831,0.230633803,0.743262411,0.256737589,0.743262411,350700,3507,29.526809,-95.1859998,"29.526809, -95.1859998 (3507)"
0.264263646,0.090628218,0.035221421,0.57507724,0.472502575,0.527497425,0.482183316,0.160247168,0.651499831,0.348500169,0.651499831,350801,3508.01,29.5249126,-95.1752215,"29.5249126, -95.1752215 (3508.01)"
0.178994918,0.091473744,0.023433089,0.582862789,0.495482778,0.504517222,0.513128176,0.169395822,0.765980209,0.234019791,0.765980209,350802,3508.02,29.5119402,-95.1501899,"29.5119402, -95.1501899 (3508.02)"
0.18692328,0.369891906,0.027946217,0.336145531,0.516741366,0.483258634,0.617453203,0.106248352,0.637415237,0.362584763,0.637415237,410100,4101,29.7574726,-95.3800221,"29.7574726, -95.3800221 (4101)"
0.184198001,0.03236554,0.024988101,0.700142789,0.530937649,0.469062351,0.753926702,0.140885293,0.798998121,0.201001879,0.798998121,410200,4102,29.7565001,-95.3917909,"29.7565001, -95.3917909 (4102)"
0.144601297,0.05570393,0.020984357,0.707363602,0.50553224,0.49446776,0.599389546,0.234261732,0.763348996,0.236651004,0.763348996,410300,4103,29.7564318,-95.4041075,"29.7564318, -95.4041075 (4103)"
0.176516942,0.023377988,0.021801944,0.730496454,0.503020751,0.496979249,0.542421854,0.258208563,0.905607477,0.094392523,0.905607477,410401,4104.01,29.7475136,-95.4063925,"29.7475136, -95.4063925 (4104.01)"
0.263302034,0.033646322,0.023865415,0.618935837,0.563771518,0.436228482,0.582159624,0.230438185,0.660262418,0.339737582,0.660262418,410402,4104.02,29.7474979,-95.3987171,"29.7474979, -95.3987171 (4104.02)"
0.175813732,0.029698266,0.022333096,0.71180803,0.593014968,0.406985032,0.664290805,0.212877168,0.867667501,0.132332499,0.867667501,410500,4105,29.7491017,-95.3887341,"29.7491017, -95.3887341 (4105)"
0.135683094,0.057392389,0.028072364,0.718964442,0.588583905,0.411416095,0.800998129,0.123830318,0.963791267,0.036208733,0.963791267,410600,4106,29.7463447,-95.3778118,"29.7463447, -95.3778118 (4106)"
0.157142857,0.06043956,0.01978022,0.727197802,0.574175824,0.425824176,0.637637363,0.214835165,0.900891266,0.099108734,0.900891266,410701,4107.01,29.7417855,-95.3898541,"29.7417855, -95.3898541 (4107.01)"
0.211289092,0.073226545,0.023646072,0.59610984,0.591533181,0.408466819,0.678108314,0.194126621,0.826376286,0.173623714,0.826376286,410702,4107.02,29.7364114,-95.389779,"29.7364114, -95.389779 (4107.02)"
0.257726558,0.028548979,0.023834468,0.643268727,0.547145102,0.452854898,0.664222106,0.156364589,0.721282593,0.278717407,0.721282593,410800,4108,29.7385245,-95.4050078,"29.7385245, -95.4050078 (4108)"
0.191505216,0.047317437,0.019374069,0.687406855,0.530923994,0.469076006,0.660208644,0.173994039,0.874168798,0.125831202,0.874168798,410900,4109,29.7328602,-95.3980506,"29.7328602, -95.3980506 (4109)"
0.111004325,0.032436329,0.016338299,0.759010091,0.495194618,0.504805382,0.614368092,0.198942816,0.946619217,0.053380783,0.946619217,411000,4110,29.7377889,-95.4177006,"29.7377889, -95.4177006 (4110)"
0.09942029,0.029275362,0.013333333,0.79826087,0.486956522,0.513043478,0.364347826,0.26115942,0.888715346,0.111284654,0.888715346,411100,4111,29.7503727,-95.4140804,"29.7503727, -95.4140804 (4111)"
0.054908486,0.007764836,0.010537992,0.885745979,0.474209651,0.525790349,0.252911814,0.328341653,0.905256327,0.094743673,0.905256327,411200,4112,29.7556182,-95.4252556,"29.7556182, -95.4252556 (4112)"
0.164942359,0.071238546,0.016553355,0.659178244,0.491279929,0.508720071,0.618681644,0.174401419,0.952512044,0.047487956,0.952512044,411300,4113,29.7489303,-95.4524962,"29.7489303, -95.4524962 (4113)"
0.038918919,0.012252252,0.004324324,0.919279279,0.472792793,0.527207207,0.255495495,0.284324324,0.931742243,0.068257757,0.931742243,411400,4114,29.744645,-95.4330815,"29.744645, -95.4330815 (4114)"
0.137588381,0.051786738,0.019682782,0.694630231,0.470858016,0.529141984,0.659277661,0.14981846,0.894155844,0.105844156,0.894155844,411501,4115.01,29.7354936,-95.4422226,"29.7354936, -95.4422226 (4115.01)"
0.132533197,0.049284985,0.019662921,0.689223698,0.492594484,0.507405516,0.692288049,0.157303371,0.876282782,0.123717218,0.876282782,411502,4115.02,29.7349837,-95.4286217,"29.7349837, -95.4286217 (4115.02)"
0.07845687,0.024707412,0.018205462,0.844820113,0.511053316,0.488946684,0.400086693,0.276116168,0.975,0.025,0.975,411600,4116,29.735475,-95.453745,"29.735475, -95.453745 (4116)"
0.168709445,0.088320115,0.019105984,0.589401586,0.488824802,0.511175198,0.798846431,0.098053353,0.907503539,0.092496461,0.907503539,411700,4117,29.7245732,-95.4533877,"29.7245732, -95.4533877 (4117)"
0.1114788,0.031644261,0.024819028,0.69369183,0.468045502,0.531954498,0.508376422,0.169596691,0.898543317,0.101456683,0.898543317,411800,4118,29.7271916,-95.4297047,"29.7271916, -95.4297047 (4118)"
0.098342842,0.020918229,0.022276555,0.797609345,0.518337408,0.481662592,0.468894322,0.258897039,0.904123037,0.095876963,0.904123037,411900,4119,29.7278362,-95.3977225,"29.7278362, -95.3977225 (4119)"
0.061894882,0.015214385,0.024550484,0.826763485,0.492047026,0.507952974,0.381742739,0.272475795,0.981570864,0.018429136,0.981570864,412000,4120,29.7215371,-95.4107135,"29.7215371, -95.4107135 (4120)"
0.131013746,0.047250859,0.02104811,0.432130584,0.509450172,0.490549828,0.983247423,0.014175258,1,0,1,412100,4121,29.7172259,-95.4027324,"29.7172259, -95.4027324 (4121)"
0.083846872,0.024276377,0.026330532,0.732026144,0.50140056,0.49859944,0.489449113,0.194957983,0.927218615,0.072781385,0.927218615,412200,4122,29.7069396,-95.4118215,"29.7069396, -95.4118215 (4122)"
0.062969205,0.004443083,0.025279608,0.826719779,0.487206986,0.512793014,0.337521066,0.260762985,0.955,0.045,0.955,412300,4123,29.7157544,-95.4241774,"29.7157544, -95.4241774 (4123)"
0.064523233,0.007267122,0.024223739,0.82757102,0.499889892,0.500110108,0.331865228,0.254789694,0.953665021,0.046334979,0.953665021,412400,4124,29.7162007,-95.4352675,"29.7162007, -95.4352675 (4124)"
0.079883382,0.025072886,0.026239067,0.716618076,0.497376093,0.502623907,0.367930029,0.250728863,0.905231984,0.094768016,0.905231984,412500,4125,29.7086859,-95.4354835,"29.7086859, -95.4354835 (4125)"
0.086432968,0.013914905,0.023013112,0.782178218,0.491303184,0.508696816,0.358576398,0.244313621,0.951481322,0.048518678,0.951481322,412600,4126,29.7149457,-95.4441139,"29.7149457, -95.4441139 (4126)"
0.110055181,0.016247701,0.018087063,0.724708768,0.476088289,0.523911711,0.355916616,0.24248927,0.86283557,0.13716443,0.86283557,412700,4127,29.7135,-95.453667,"29.7135, -95.453667 (4127)"
0.093711968,0.009736308,0.022515213,0.715821501,0.486409736,0.513590264,0.380527383,0.205679513,0.906569825,0.093430175,0.906569825,412800,4128,29.6981361,-95.4532887,"29.6981361, -95.4532887 (4128)"
